Date,State,Project_Type,Tower_Type,Substation_Type,Budget_Cr,GST_Rate,Material,Steel_Price_Index,Cement_Price_Index,Supplier_LeadTime_Days,Region_Cost_Factor,Quantity_Used,Quantity_Procured,Year,Month,CostPerUnitUsed
2020-10-01,4,1,1,1,17.91621625310412,18,2,100.0,110.0,41,1.026768990937978,958.06,999.31,2020,10,0.019181089070158613
2020-10-01,4,0,1,0,19.569813543232264,18,0,100.0,110.0,32,1.1624647350724286,1396.33,1460.07,2020,10,0.016280490733005318
2020-11-01,1,0,1,1,19.558943534614865,12,3,100.0,110.0,38,1.1741192064463497,1070.35,1090.45,2020,11,0.021435134420862433
2020-11-01,1,1,1,1,10.950969026376413,18,1,100.0,110.0,32,1.1755541208200362,1281.09,1330.1,2020,11,0.01004099303943512
2020-11-01,1,1,1,0,16.16084650297934,5,2,100.0,110.0,14,1.2525803118700083,2083.28,2111.89,2020,11,0.00971211073022108
2020-11-01,1,1,1,0,17.31970900520358,18,0,100.0,110.0,11,1.042153827474296,1740.61,1775.09,2020,11,0.010363859320119857
2020-11-01,2,0,1,0,21.653609386940865,12,3,100.0,110.0,23,1.1998181937875554,1879.51,1948.86,2020,11,0.013815610926621312
2020-11-01,2,1,0,0,12.366190610136966,5,1,100.0,110.0,13,1.1888283752810949,1826.95,1905.01,2020,11,0.008042494757222823
2020-11-01,2,1,1,0,8.567451686146597,12,2,100.0,110.0,13,0.9725277119702022,1631.02,1644.9,2020,11,0.0051053811753185635
2020-11-01,2,1,1,0,16.229691759190473,12,0,100.0,110.0,33,1.170587174890545,1948.1,1956.56,2020,11,0.009747200772528416
2020-11-01,0,1,0,0,7.979994722984869,5,3,100.0,110.0,21,1.213958790844587,1929.45,2003.15,2020,11,0.005018200287425676
2020-11-01,0,1,0,1,9.71715198287374,18,1,100.0,110.0,37,1.194265245695676,1527.05,1594.1,2020,11,0.007594553123450759
2020-11-01,0,1,1,0,14.92332768226439,18,2,100.0,110.0,36,1.1743645084199454,2111.76,2169.35,2020,11,0.008295038895838705
2020-11-01,0,0,1,0,10.461416199456249,5,0,100.0,110.0,28,1.0037187035463095,1784.63,1800.21,2020,11,0.005880456256322187
2020-11-01,3,1,1,1,13.703607985107135,5,3,100.0,110.0,15,1.1524682583826826,1364.56,1417.05,2020,11,0.011565199059840244
2020-11-01,3,0,1,1,20.027501720580915,5,1,100.0,110.0,30,0.9275832065425684,674.9,728.55,2020,11,0.027485092861389632
2020-11-01,3,1,0,0,20.74253205203208,12,2,100.0,110.0,25,1.0484828375559994,819.51,898.52,2020,11,0.02650569629134424
2020-11-01,3,1,1,0,23.12874906688822,5,0,100.0,110.0,30,1.112968272910087,1123.64,1167.66,2020,11,0.02288871452513281
2020-11-01,4,0,1,0,15.966411674528484,18,3,100.0,110.0,16,1.0573791386254363,1230.77,1292.96,2020,11,0.013705927748972647
2020-11-01,4,1,0,1,8.961952655194803,5,1,100.0,110.0,28,1.0234794973492782,1427.12,1491.0,2020,11,0.006422691929814587
2020-11-01,4,1,1,1,9.5063385990247,12,2,100.0,110.0,16,1.173501642230817,2045.18,2104.54,2020,11,0.005451966081946696
2020-11-01,4,1,1,1,15.87076434685292,12,0,100.0,110.0,15,1.238767491235424,1196.16,1247.04,2020,11,0.016422355352617532
2020-12-01,1,1,1,0,14.245911220012143,18,3,100.0,110.0,31,1.0162350239225422,1335.7,1378.14,2020,12,0.010830548312611245
2020-12-01,1,1,1,0,10.172416697760776,12,1,100.0,110.0,13,1.202700602275454,1475.92,1531.5,2020,12,0.008283706422144578
2020-12-01,1,0,1,0,10.109866893112097,5,2,100.0,110.0,37,1.208804990523996,1720.45,1792.53,2020,12,0.007099164979480803
2020-12-01,1,0,0,1,12.94762780970633,18,0,100.0,110.0,28,1.0764288633003134,1556.99,1605.05,2020,12,0.008945628845908965
2020-12-01,2,0,1,1,16.55186731762315,5,3,100.0,110.0,17,1.2191656638463575,1261.51,1330.64,2020,12,0.015983610669370426
2020-12-01,2,0,1,1,17.269462772783527,5,1,100.0,110.0,12,1.2588745363858476,1812.32,1857.52,2020,12,0.011989106689233295
2020-12-01,2,1,1,0,22.87979420015741,18,2,100.0,110.0,13,1.2194373089531003,1222.64,1281.14,2020,12,0.022801211687130774
2020-12-01,2,1,0,0,17.69342546507883,12,0,100.0,110.0,40,1.1624536072082323,1375.88,1412.32,2020,12,0.014937965731037473
2020-12-01,0,0,0,0,22.80516106035604,12,3,100.0,110.0,14,1.2893829559904693,1232.38,1250.91,2020,12,0.023840654121066184
2020-12-01,0,1,0,0,21.432737954209436,5,1,100.0,110.0,30,1.0017287924713267,1905.14,1929.91,2020,12,0.011263490987138716
2020-12-01,0,0,0,0,21.51956425416164,12,2,100.0,110.0,42,0.995949645102378,1775.88,1816.09,2020,12,0.012061817557567255
2020-12-01,0,0,1,0,19.761382466770343,18,0,100.0,110.0,39,1.291641975206062,1731.34,1758.28,2020,12,0.014734192526976048
2020-12-01,3,0,0,0,5.076342682486943,18,3,100.0,110.0,15,1.2422949035623143,1939.19,2003.85,2020,12,0.0032503593169686353
2020-12-01,3,1,0,0,12.20755639860695,5,1,100.0,110.0,44,1.2052621165035555,1368.13,1406.26,2020,12,0.010746463273992634
2020-12-01,3,1,0,1,20.76894686506597,5,2,100.0,110.0,24,1.0041147430264012,1295.28,1352.09,2020,12,0.016087886679069876
2020-12-01,3,0,1,0,12.632238797344002,12,0,100.0,110.0,44,1.0651044517064103,1568.4,1634.66,2020,12,0.008573119522154662
2020-12-01,4,0,1,0,23.36153104398301,18,3,100.0,110.0,31,1.2433366707196485,2191.79,2254.61,2020,12,0.013246251684447463
2020-12-01,4,1,1,1,16.18369613658653,18,1,100.0,110.0,28,1.2491015358264512,2129.41,2172.92,2020,12,0.009488821259550435
2020-12-01,4,0,0,0,5.922471286714677,5,2,100.0,110.0,34,1.2298139232348129,1149.99,1216.38,2020,12,0.006328063361419393
2020-12-01,4,1,1,0,22.84604996279305,18,0,100.0,110.0,25,0.9958040679638152,873.71,961.9,2020,12,0.026008836631402278
2021-01-01,1,0,1,0,16.46698691270436,5,3,100.32554724267624,110.0,14,1.0009228999357629,1930.62,1979.04,2021,1,0.008532829590638068
2021-01-01,1,1,0,0,22.579578005645345,5,1,100.32554724267624,110.27195874065274,17,1.1069785407020163,2051.88,2063.84,2021,1,0.012175630485150923
2021-01-01,1,1,0,1,11.816313995796932,5,2,100.32554724267624,110.27195874065274,31,1.1428358314875016,1655.01,1735.56,2021,1,0.008154604761145155
2021-01-01,1,0,1,0,20.73500670308874,18,0,100.32554724267624,110.27195874065274,31,1.0050702570394607,1816.64,1910.38,2021,1,0.01146549290111812
2021-01-01,2,0,0,0,6.418644322675469,5,3,100.39566354124976,110.27195874065274,27,1.0447412372820557,1293.88,1328.59,2021,1,0.005178721125776451
2021-01-01,2,1,0,1,17.450393914594905,12,1,100.39566354124976,110.32829196145406,44,1.078987256528983,1148.94,1198.01,2021,1,0.016373682674973317
2021-01-01,2,1,1,1,9.381376182037156,18,2,100.39566354124976,110.32829196145406,29,0.9432103016522766,1420.53,1497.64,2021,1,0.006224709051917828
2021-01-01,2,0,0,1,21.33364350901436,5,0,100.39566354124976,110.32829196145406,26,0.9455353573906404,1546.05,1581.61,2021,1,0.013038825015184002
2021-01-01,0,1,1,1,5.897071360471373,18,3,100.40118591019484,110.32829196145406,22,1.2717706777892457,1698.7,1739.46,2021,1,0.0044123800912385875
2021-01-01,0,1,1,1,11.187454357255644,5,1,100.40118591019484,110.31025658028454,35,1.2820242045939956,2363.3,2385.22,2021,1,0.006066314458314214
2021-01-01,0,1,1,1,21.591751137305007,5,2,100.40118591019484,110.31025658028454,29,1.1746359653970426,2306.96,2350.25,2021,1,0.010989119153616595
2021-01-01,0,0,1,0,23.00642536148543,12,0,100.40118591019484,110.31025658028454,24,1.1999403057745863,1778.59,1806.31,2021,1,0.015512751298355817
2021-01-01,3,1,0,1,5.202623680554868,12,3,100.4233753880008,110.31025658028454,18,1.1450293873379276,1631.36,1690.9,2021,1,0.0036494137356315607
2021-01-01,3,0,1,0,21.40025258238712,5,1,100.4233753880008,110.27398663066134,21,1.0180162830616626,1057.86,1123.77,2021,1,0.020574774371024014
2021-01-01,3,1,1,1,9.321027300233744,5,2,100.4233753880008,110.27398663066134,32,1.2266892810234178,1866.43,1912.22,2021,1,0.006122855623677129
2021-01-01,3,1,0,0,20.779703198415863,12,0,100.4233753880008,110.27398663066134,41,1.2289689494673115,2463.38,2497.19,2021,1,0.010362691634406899
2021-01-01,4,0,0,0,5.246194060321512,18,3,100.4666616377346,110.27398663066134,42,1.1103250395493296,2233.95,2252.28,2021,1,0.0026063136211145403
2021-01-01,4,1,1,1,5.508955198115018,12,1,100.4666616377346,110.31571440920794,37,0.902684156121624,1563.79,1614.9,2021,1,0.0031779641831314676
2021-01-01,4,1,1,0,17.115584989053808,12,2,100.4666616377346,110.31571440920794,21,1.123875377935176,1561.46,1612.16,2021,1,0.012311217277981179
2021-01-01,4,1,1,1,8.200498729263881,12,0,100.4666616377346,110.31571440920794,15,1.2024854455800709,1273.72,1334.18,2021,1,0.0077358010923478755
2021-02-01,1,1,0,0,12.496071355635928,18,3,100.36627916351564,110.31571440920794,32,1.0776510852663006,1707.1,1757.46,2021,2,0.007883850393985242
2021-02-01,1,1,0,0,11.807742085090114,5,1,100.36627916351564,110.2790950575722,22,1.1166819249640016,1186.74,1240.65,2021,2,0.011101328709192991
2021-02-01,1,0,1,0,19.18027448574064,12,2,100.36627916351564,110.2790950575722,30,1.0369791915338853,2085.58,2086.09,2021,2,0.00953212698752089
2021-02-01,1,1,1,1,9.14618006375116,5,0,100.36627916351564,110.2790950575722,26,1.1938311692485652,2096.1,2164.79,2021,2,0.005206711572965508
2021-02-01,2,1,0,1,12.902754865286372,5,3,100.3721316988103,110.2790950575722,26,1.1843538866729275,1612.62,1704.24,2021,2,0.00947027669060246
2021-02-01,2,0,0,1,7.496416279336966,5,1,100.3721316988103,110.2722788937974,29,1.0867128308924752,1560.72,1649.77,2021,2,0.005216333117631016
2021-02-01,2,0,1,0,14.668148719462932,12,2,100.3721316988103,110.2722788937974,20,0.981289236434435,968.61,1003.72,2021,2,0.01484483086687278
2021-02-01,2,1,0,0,14.119585515198738,18,0,100.3721316988103,110.2722788937974,13,1.2226357369305108,2027.57,2111.93,2021,2,0.008509989717647591
2021-02-01,0,1,0,1,21.93937708414121,18,3,100.47937967194233,110.2722788937974,12,1.079327622147769,1737.05,1845.38,2021,2,0.013624335145496037
2021-02-01,0,1,1,1,22.440966768940157,12,1,100.47937967194233,110.29861060809908,30,1.0434862101668054,2340.3,2395.1,2021,2,0.010001639843762261
2021-02-01,0,1,1,1,24.81092065540267,12,2,100.47937967194233,110.29861060809908,17,1.2978594566239992,2687.98,2734.89,2021,2,0.011975205468304734
2021-02-01,0,0,0,0,18.1708103134011,18,0,100.47937967194233,110.29861060809908,10,1.238368575871093,2265.72,2306.81,2021,2,0.00992719016474478
2021-02-01,3,0,1,0,18.748127282724752,18,3,100.33417675423514,110.29861060809908,20,1.0395282135877917,1873.67,1926.34,2021,2,0.010396073582191747
2021-02-01,3,1,1,0,18.634972881803225,5,1,100.33417675423514,110.3273069124375,43,1.2178062177962996,2767.78,2814.42,2021,2,0.008196312398935776
2021-02-01,3,1,1,1,9.222249423322724,12,2,100.33417675423514,110.3273069124375,12,1.221393097318754,2362.21,2408.34,2021,2,0.004766394771263761
2021-02-01,3,1,0,1,9.385479238477515,5,0,100.33417675423514,110.3273069124375,30,0.9858512293035212,2182.9,2250.42,2021,2,0.0042367719423305715
2021-02-01,4,1,0,0,13.98699484079284,12,3,100.44153782859196,110.3273069124375,17,1.1218629392140382,1710.17,1770.8,2021,2,0.009170036374447568
2021-02-01,4,1,1,0,15.403397846215023,5,1,100.44153782859196,110.28819164356766,32,1.1882620581132453,1890.1,1995.57,2021,2,0.009678638478494312
2021-02-01,4,0,1,1,6.086640696458076,5,2,100.44153782859196,110.28819164356766,24,0.9410993009809694,1415.17,1479.17,2021,2,0.0040448062766186375
2021-02-01,4,0,1,0,5.076398453171662,5,0,100.44153782859196,110.28819164356766,38,1.2723549488243235,2475.02,2509.63,2021,2,0.0026086141041256152
2021-03-01,1,0,1,0,20.778649435520144,18,3,100.34078878792572,110.28819164356766,22,1.0689538088737225,2298.75,2363.83,2021,3,0.009658187393130159
2021-03-01,1,1,0,0,17.65423757497202,18,1,100.34078878792572,110.27253750495336,19,0.9556463395564352,1846.5,1892.26,2021,3,0.009131912052060454
2021-03-01,1,0,1,1,24.01545415462676,18,2,100.34078878792572,110.27253750495336,34,1.0192208834557772,1351.58,1406.66,2021,3,0.018096565378809683
2021-03-01,1,0,0,0,22.316403304447103,18,0,100.34078878792572,110.27253750495336,27,1.1537696581146335,2177.83,2220.71,2021,3,0.011817346470775697
2021-03-01,2,1,1,1,21.443597736328467,18,3,100.3204610002665,110.27253750495336,11,0.9847976218794632,2038.46,2079.19,2021,3,0.010354507592831491
2021-03-01,2,1,0,0,12.894687076896563,18,1,100.3204610002665,110.3106687920186,27,1.1948386201728205,2661.41,2764.01,2021,3,0.005786888613894701
2021-03-01,2,0,1,1,22.804300052723487,18,2,100.3204610002665,110.3106687920186,44,1.1667466642203688,2757.5,2820.36,2021,3,0.009645401854774518
2021-03-01,2,1,0,0,11.746910935381852,12,0,100.3204610002665,110.3106687920186,26,0.949747359600204,1655.49,1720.23,2021,3,0.006735083003421498
2021-03-01,0,1,1,0,10.333503933239552,5,3,100.3988583335116,110.3106687920186,34,1.2853996963550354,1999.63,2100.07,2021,3,0.006639250045270582
2021-03-01,0,0,1,0,22.142591197125647,12,1,100.3988583335116,110.31637528891255,39,1.047093460322044,1475.44,1530.85,2021,3,0.015703558855825313
2021-03-01,0,1,0,1,15.35921055425158,5,2,100.3988583335116,110.31637528891255,21,0.9005414502861873,1100.2,1174.91,2021,3,0.012560484696491675
2021-03-01,0,1,1,1,17.122931298669595,5,0,100.3988583335116,110.31637528891255,31,0.9609311142650716,2270.53,2286.74,2021,3,0.007243557184943558
2021-03-01,3,0,1,1,19.94888813193388,18,3,100.43362166908769,110.31637528891255,35,1.1328835039072924,2554.9,2658.06,2021,3,0.008842195033436306
2021-03-01,3,1,0,0,8.916661682685401,12,1,100.43362166908769,110.31661568061963,35,1.2388777756134326,2339.26,2400.09,2021,3,0.004720267829789346
2021-03-01,3,0,1,0,12.76331412253991,18,2,100.43362166908769,110.31661568061963,10,1.038076883397684,1467.65,1511.79,2021,3,0.009021415140538504
2021-03-01,3,0,1,1,23.61213609693074,5,0,100.43362166908769,110.31661568061963,20,0.9178255293794716,1502.28,1563.94,2021,3,0.014416357107754766
2021-03-01,4,0,0,0,18.59240665470216,5,3,100.3683066720124,110.31661568061963,15,1.0098815260191567,1573.93,1619.42,2021,3,0.011921880975547701
2021-03-01,4,0,1,1,14.6266675307133,5,1,100.3683066720124,110.27263399655858,42,0.9547996252214686,1668.1,1752.42,2021,3,0.008367106031132995
2021-03-01,4,0,1,1,8.938514089068567,18,2,100.3683066720124,110.27263399655858,35,1.1090158866928213,2653.62,2698.18,2021,3,0.0037342271693141214
2021-03-01,4,0,1,0,8.802152995674552,18,0,100.3683066720124,110.27263399655858,38,1.2631595175118475,2884.95,2897.73,2021,3,0.0038526389338282823
2021-04-01,1,0,1,1,12.855875516186869,12,3,100.47362169670488,110.27263399655858,17,1.2092356166789866,2741.52,2765.08,2021,4,0.005668429968701965
2021-04-01,1,0,1,1,14.977913290718838,5,1,100.47362169670488,110.32761006708373,19,1.213768343201367,1922.23,1953.48,2021,4,0.00945270040478234
2021-04-01,1,1,1,0,11.433399793190972,12,2,100.47362169670488,110.32761006708373,17,1.223310175822375,1797.41,1826.29,2021,4,0.00777720003294908
2021-04-01,1,0,0,0,12.95673251004314,18,0,100.47362169670488,110.32761006708373,43,1.2973020061691858,1953.21,1982.76,2021,4,0.0086013248722893
2021-04-01,2,0,1,1,5.65235896683133,18,3,100.44176126775926,110.32761006708373,36,1.0102191756877934,1012.03,1093.15,2021,4,0.0056366755339564015
2021-04-01,2,0,0,0,7.036073658990738,12,1,100.44176126775926,110.32413418420774,20,1.2007088692156374,1829.48,1831.58,2021,4,0.004615333708538034
2021-04-01,2,0,0,1,24.00918341150592,5,2,100.44176126775926,110.32413418420774,20,1.1253298568132186,1418.51,1422.9,2021,4,0.019033505174794303
2021-04-01,2,1,0,0,22.85116454972949,5,0,100.44176126775926,110.32413418420774,23,1.2121462012027528,2570.57,2601.53,2021,4,0.010771222366886227
2021-04-01,0,1,1,1,10.913893480832083,18,3,100.39960637634336,110.32413418420774,37,1.1544169875119874,1857.65,1872.51,2021,4,0.006778674863029022
2021-04-01,0,1,1,1,11.643820662312091,12,1,100.39960637634336,110.27570318273196,38,1.2084491263407546,2630.5,2657.22,2021,4,0.00534712707833535
2021-04-01,0,1,0,0,10.800583872978118,5,2,100.39960637634336,110.27570318273196,14,1.0567295853134,1965.74,2057.47,2021,4,0.0058031547216382245
2021-04-01,0,1,1,0,9.522506624993438,12,0,100.39960637634336,110.27570318273196,30,1.021577004902011,1807.99,1918.85,2021,4,0.0053775719031726845
2021-04-01,3,0,1,0,19.634494731284256,18,3,100.3202358115338,110.27570318273196,14,1.2036275757033503,1520.13,1591.47,2021,4,0.015536225893628994
2021-04-01,3,1,1,0,23.038803934983,12,1,100.3202358115338,110.28628631465806,25,1.2016993038728323,2511.82,2567.72,2021,4,0.011017786650349703
2021-04-01,3,1,0,1,20.076594011384373,18,2,100.3202358115338,110.28628631465806,43,1.2122526869702228,1808.83,1873.04,2021,4,0.013447619409287606
2021-04-01,3,0,0,1,7.598827445358824,5,0,100.3202358115338,110.28628631465806,10,1.183395878997119,1181.37,1234.0,2021,4,0.00760542054014212
2021-04-01,4,0,1,1,19.286532714699952,18,3,100.47558719984642,110.28628631465806,15,1.2683978084386305,1497.77,1574.96,2021,4,0.016322047964467776
2021-04-01,4,1,0,1,9.26786695951379,5,1,100.47558719984642,110.318424254232,12,0.9475497564708288,2038.84,2111.94,2021,4,0.004305124460982888
2021-04-01,4,0,0,1,12.610354197397893,18,2,100.47558719984642,110.318424254232,41,1.0548949084712385,2125.79,2165.81,2021,4,0.006254777592923584
2021-04-01,4,1,1,0,19.097420200867635,18,0,100.47558719984642,110.318424254232,15,1.118572126431139,2305.81,2363.31,2021,4,0.009260338702985293
2021-05-01,1,1,1,0,7.369847175368012,12,3,100.32826699546528,110.318424254232,44,1.2809868466751388,2762.43,2822.94,2021,5,0.003416289644989143
2021-05-01,1,0,1,0,18.45405988417796,5,1,100.32826699546528,110.3075017511651,17,1.0001871595169995,1947.97,1990.39,2021,5,0.009470393970719181
2021-05-01,1,1,0,0,9.95020146280824,5,2,100.32826699546528,110.3075017511651,21,1.0150530916174714,1730.5,1754.76,2021,5,0.005833082735801438
2021-05-01,1,0,0,0,9.942631093227838,5,0,100.32826699546528,110.3075017511651,28,1.1710163782014136,1990.85,2007.04,2021,5,0.0058453115709438085
2021-05-01,2,1,0,0,18.42958297334414,18,3,100.35286422535648,110.3075017511651,32,0.9795968555837749,955.29,1043.3,2021,5,0.01887875177028746
2021-05-01,2,0,0,1,5.229613194987557,12,1,100.35286422535648,110.28657914650796,38,1.2908416932206292,1308.67,1346.3,2021,5,0.005154430315657137
2021-05-01,2,1,0,0,19.091088560548904,5,2,100.35286422535648,110.28657914650796,36,1.1078817051577938,1125.74,1180.08,2021,5,0.018771560207127974
2021-05-01,2,0,1,0,24.370746633997843,18,0,100.35286422535648,110.28657914650796,36,0.9302334455416268,1453.18,1485.64,2021,5,0.015589874439041808
2021-05-01,0,0,0,0,6.841905064658047,12,3,100.36756652644917,110.28657914650796,39,1.1566527635309418,2470.47,2497.85,2021,5,0.0032020248681364034
2021-05-01,0,0,0,1,10.421925075281315,12,1,100.36756652644917,110.31032336232514,38,0.9696326701245718,1574.71,1661.09,2021,5,0.0064132607133186
2021-05-01,0,1,1,1,22.659876496595466,18,2,100.36756652644917,110.31032336232514,31,1.150081907812177,1189.79,1227.21,2021,5,0.021885230806433394
2021-05-01,0,1,1,1,24.151620301676346,5,0,100.36756652644917,110.31032336232514,41,1.1689841992100116,1996.95,2043.41,2021,5,0.014130915447323197
2021-05-01,3,0,1,1,22.80114050930505,5,3,100.33630289613969,110.31032336232514,34,1.0736083890835035,2329.35,2368.43,2021,5,0.010504643393250633
2021-05-01,3,1,0,1,18.41351050764651,12,1,100.33630289613969,110.30536723936908,29,0.9816098662954316,1801.21,1811.04,2021,5,0.010029288255775084
2021-05-01,3,0,0,0,9.967525207396005,5,2,100.33630289613969,110.30536723936908,14,0.9308580674158328,1622.74,1666.58,2021,5,0.005714185307669481
2021-05-01,3,0,1,0,24.029814203535743,12,0,100.33630289613969,110.30536723936908,27,1.2220361273982652,1760.59,1828.03,2021,5,0.016669770543309537
2021-05-01,4,0,0,0,15.27222093088649,18,3,100.46923368130123,110.30536723936908,36,1.108579609666752,2179.84,2225.22,2021,5,0.007763280533329608
2021-05-01,4,1,1,0,23.30514369835646,5,1,100.46923368130123,110.30229991659536,18,0.9140031659227222,1915.21,1949.72,2021,5,0.011116200793536085
2021-05-01,4,1,1,0,13.552026674066743,12,2,100.46923368130123,110.30229991659536,24,0.9256025386434484,1776.54,1812.8,2021,5,0.007056825890432793
2021-05-01,4,0,0,1,14.390510840877251,18,0,100.46923368130123,110.30229991659536,10,1.205776291230202,1767.64,1839.13,2021,5,0.009810779350586317
2021-06-01,1,0,0,0,15.32848776437222,5,3,100.42482779432387,110.30229991659536,19,1.277012523008047,1649.4,1720.8,2021,6,0.011860561581361454
2021-06-01,1,1,1,0,9.999138927952425,12,1,100.42482779432387,110.31835067195706,32,1.001952899565953,1795.28,1869.23,2021,6,0.005577452425025457
2021-06-01,1,1,0,0,23.275768877465183,5,2,100.42482779432387,110.31835067195706,25,1.2505277732569249,2114.69,2158.94,2021,6,0.01375768445527434
2021-06-01,1,0,0,0,22.687530940459425,18,0,100.42482779432387,110.31835067195706,25,1.1993423414662958,1755.89,1784.61,2021,6,0.0154876608553863
2021-06-01,2,1,0,1,19.43858455031359,18,3,100.41768748080248,110.31835067195706,32,1.0718434368529453,1422.39,1487.88,2021,6,0.014637674335189005
2021-06-01,2,0,0,0,5.38257932874574,18,1,100.41768748080248,110.2878072009212,41,1.2563422139932587,1806.96,1867.22,2021,6,0.003740327015459839
2021-06-01,2,0,1,1,9.237886608802182,18,2,100.41768748080248,110.2878072009212,23,0.9667724283270006,1053.63,1083.25,2021,6,0.00846831027886668
2021-06-01,2,1,0,1,13.315502070466438,12,0,100.41768748080248,110.2878072009212,42,1.1163620015352325,1342.77,1370.29,2021,6,0.011062101805243788
2021-06-01,0,0,1,1,15.933705101985776,5,3,100.4323433753891,110.2878072009212,43,0.9088565901890518,1486.63,1539.96,2021,6,0.009734579759798263
2021-06-01,0,0,1,1,9.125042276723052,5,1,100.4323433753891,110.29634573391505,35,1.2582699110475115,1755.09,1812.63,2021,6,0.006538256088148726
2021-06-01,0,1,1,1,22.146178047216814,18,2,100.4323433753891,110.29634573391505,12,1.12427131797558,1175.07,1261.67,2021,6,0.021170774512797967
2021-06-01,0,0,1,1,14.301104966012888,12,0,100.4323433753891,110.29634573391505,25,0.9813745900544364,1083.37,1158.29,2021,6,0.012942760333969367
2021-06-01,3,1,0,1,22.099480391229488,5,3,100.36568140481896,110.29634573391505,24,1.086523902456068,1035.31,1080.69,2021,6,0.023170300080989296
2021-06-01,3,0,1,0,14.58520179829075,18,1,100.36568140481896,110.28220836454986,24,0.9266258911656892,1634.8,1667.34,2021,6,0.008262028129461169
2021-06-01,3,1,1,1,9.630968719300975,5,2,100.36568140481896,110.28220836454986,38,1.078554756105278,1701.94,1755.71,2021,6,0.006099761070914551
2021-06-01,3,0,1,1,18.13458969443216,18,0,100.36568140481896,110.28220836454986,41,0.9033454727507428,1382.2,1425.12,2021,6,0.011843406232401366
2021-06-01,4,0,0,0,6.907432045461173,18,3,100.42586948614398,110.28220836454986,34,1.1324060373500435,1201.71,1287.6,2021,6,0.006503660691991745
2021-06-01,4,0,0,1,18.42314946759377,5,1,100.42586948614398,110.3106484048894,16,1.1649935787766432,1660.45,1655.22,2021,6,0.012918144289981085
2021-06-01,4,0,0,1,16.94310611980604,12,2,100.42586948614398,110.3106484048894,31,1.2033069168224235,1463.65,1494.93,2021,6,0.013919883102733717
2021-06-01,4,1,1,1,9.298252740727918,12,0,100.42586948614398,110.3106484048894,39,1.2631354055534136,2090.91,2098.4,2021,6,0.005614463455214372
2021-07-01,1,0,1,0,13.877183768426022,18,3,100.35006726093046,110.3106484048894,27,1.283399134267096,1626.87,1715.65,2021,7,0.01094065597035596
2021-07-01,1,1,0,0,10.390237245845451,5,1,100.35006726093046,110.31489396987992,22,1.1618836301425195,1505.7,1501.54,2021,7,0.008012375767734071
2021-07-01,1,1,1,0,20.217026618615638,12,2,100.35006726093046,110.31489396987992,33,0.9353539787938076,1505.61,1531.87,2021,7,0.012551407655001926
2021-07-01,1,0,0,1,22.769282198458413,18,0,100.35006726093046,110.31489396987992,14,1.152015951391993,1367.37,1453.24,2021,7,0.019169213220378872
2021-07-01,2,0,0,0,11.505812367234956,5,3,100.44540358224276,110.31489396987992,16,1.2984630693995116,2138.27,2196.65,2021,7,0.006983631071484554
2021-07-01,2,0,0,0,23.061874557530764,5,1,100.44540358224276,110.27403535483803,40,1.2205391967495234,1207.03,1264.93,2021,7,0.0233006811486361
2021-07-01,2,1,0,0,13.22383035989172,5,2,100.44540358224276,110.27403535483803,44,0.908970355664822,1316.37,1396.74,2021,7,0.009124292936291283
2021-07-01,2,1,1,0,5.342995638303963,12,0,100.44540358224276,110.27403535483803,41,1.023582396027261,1362.87,1397.94,2021,7,0.004009910238819224
2021-07-01,0,1,1,1,22.288664937367283,12,3,100.40186171486322,110.27403535483803,28,1.132380151955272,977.53,1071.75,2021,7,0.025793017882595432
2021-07-01,0,0,0,0,12.429718873188683,5,1,100.40186171486322,110.30581111261328,14,1.2982524437995533,1480.49,1518.18,2021,7,0.010892353578396503
2021-07-01,0,0,1,1,15.08007527192652,18,2,100.40186171486322,110.30581111261328,27,1.0449725290463316,1859.64,1914.69,2021,7,0.008469271000899744
2021-07-01,0,0,1,0,8.124131373732439,18,0,100.40186171486322,110.30581111261328,13,1.0655309861283184,829.77,896.08,2021,7,0.0104198679707851
2021-07-01,3,1,0,0,8.394568571538464,12,3,100.32677476460358,110.30581111261328,42,1.1438789700610463,1075.82,1146.98,2021,7,0.008917340364887583
2021-07-01,3,0,1,0,22.63231279755995,12,1,100.32677476460358,110.30215610473113,11,1.26852300488519,2013.19,2075.69,2021,7,0.014253674895348647
2021-07-01,3,0,1,0,6.330552164217105,12,2,100.32677476460358,110.30215610473113,39,1.26626889290466,1709.27,1724.56,2021,7,0.004687085244118409
2021-07-01,3,1,0,0,8.933071699059173,5,0,100.32677476460358,110.30215610473113,32,1.0146078195708492,1487.35,1553.26,2021,7,0.006089672723924137
2021-07-01,4,0,0,1,17.060791101065668,5,3,100.47955806398456,110.30215610473113,17,1.2763093198758004,2025.31,2064.21,2021,7,0.010746058938042171
2021-07-01,4,1,1,0,23.759304628677885,18,1,100.47955806398456,110.29375769532486,20,1.2157637687654343,1331.64,1389.87,2021,7,0.021675547588701716
2021-07-01,4,0,1,0,7.019562136355222,18,2,100.47955806398456,110.29375769532486,29,1.2892307191649195,1507.78,1515.22,2021,7,0.005998114464187012
2021-07-01,4,0,1,0,21.53236691004977,5,0,100.47955806398456,110.29375769532486,22,0.9250259368877808,1463.54,1501.97,2021,7,0.01360017334752225
