Date,State,Project_Type,Tower_Type,Substation_Type,Budget_Cr,GST_Rate,Material,Steel_Price_Index,Cement_Price_Index,Supplier_LeadTime_Days,Region_Cost_Factor,Quantity_Used,Quantity_Procured
2020-10-01,Tamil Nadu,Substation,TypeA,400 kV,18.604555584167066,5,Steel,100.0,110.0,17,0.9339168064183213,1035.27,1076.13
2020-10-01,Tamil Nadu,Transmission,TypeB,220 kV,14.238938733419115,18,Cement,100.0,110.0,24,1.276926155869277,934.88,989.5
2020-10-01,Tamil Nadu,Transmission,TypeB,220 kV,20.28745324443472,12,Insulator,100.0,110.0,41,1.1058630346294047,1591.48,1645.83
2020-10-01,Tamil Nadu,Transmission,TypeA,220 kV,17.300259360777332,12,Cable,100.0,110.0,34,1.1121208532996634,987.0,1043.14
2020-10-01,Uttar Pradesh,Substation,TypeA,220 kV,7.279132694286343,5,Steel,100.0,110.0,41,1.199229271771813,843.13,906.59
2020-10-01,Uttar Pradesh,Transmission,TypeA,400 kV,12.519857798826228,12,Cement,100.0,110.0,34,0.9654735205861206,761.3,838.11
2020-10-01,Uttar Pradesh,Transmission,TypeB,400 kV,17.91621625310412,18,Insulator,100.0,110.0,41,1.026768990937978,958.06,999.31
2020-10-01,Uttar Pradesh,Substation,TypeB,220 kV,19.569813543232264,18,Cable,100.0,110.0,32,1.1624647350724286,1396.33,1460.07
2020-11-01,Gujarat,Substation,TypeB,400 kV,19.558943534614862,12,Steel,100.0,110.0,38,1.1741192064463495,1070.35,1090.45
2020-11-01,Gujarat,Transmission,TypeB,400 kV,10.950969026376411,18,Cement,100.0,110.0,32,1.1755541208200362,1281.09,1330.1
2020-11-01,Gujarat,Transmission,TypeB,220 kV,16.16084650297934,5,Insulator,100.0,110.0,14,1.2525803118700085,2083.28,2111.89
2020-11-01,Gujarat,Transmission,TypeB,220 kV,17.31970900520358,18,Cable,100.0,110.0,11,1.0421538274742959,1740.61,1775.09
2020-11-01,Maharashtra,Substation,TypeB,220 kV,21.653609386940865,12,Steel,100.0,110.0,23,1.1998181937875554,1879.51,1948.86
2020-11-01,Maharashtra,Transmission,TypeA,220 kV,12.366190610136966,5,Cement,100.0,110.0,13,1.1888283752810949,1826.95,1905.01
2020-11-01,Maharashtra,Transmission,TypeB,220 kV,8.567451686146597,12,Insulator,100.0,110.0,13,0.9725277119702022,1631.02,1644.9
2020-11-01,Maharashtra,Transmission,TypeB,220 kV,16.229691759190473,12,Cable,100.0,110.0,33,1.170587174890545,1948.1,1956.56
2020-11-01,Assam,Transmission,TypeA,220 kV,7.979994722984869,5,Steel,100.0,110.0,21,1.213958790844587,1929.45,2003.15
2020-11-01,Assam,Transmission,TypeA,400 kV,9.717151982873741,18,Cement,100.0,110.0,37,1.194265245695676,1527.05,1594.1
2020-11-01,Assam,Transmission,TypeB,220 kV,14.92332768226439,18,Insulator,100.0,110.0,36,1.1743645084199454,2111.76,2169.35
2020-11-01,Assam,Substation,TypeB,220 kV,10.461416199456249,5,Cable,100.0,110.0,28,1.0037187035463095,1784.63,1800.21
2020-11-01,Tamil Nadu,Transmission,TypeB,400 kV,13.703607985107135,5,Steel,100.0,110.0,15,1.1524682583826826,1364.56,1417.05
2020-11-01,Tamil Nadu,Substation,TypeB,400 kV,20.027501720580915,5,Cement,100.0,110.0,30,0.9275832065425685,674.9,728.55
2020-11-01,Tamil Nadu,Transmission,TypeA,220 kV,20.742532052032082,12,Insulator,100.0,110.0,25,1.0484828375559994,819.51,898.52
2020-11-01,Tamil Nadu,Transmission,TypeB,220 kV,23.12874906688822,5,Cable,100.0,110.0,30,1.112968272910087,1123.64,1167.66
2020-11-01,Uttar Pradesh,Substation,TypeB,220 kV,15.966411674528484,18,Steel,100.0,110.0,16,1.0573791386254365,1230.77,1292.96
2020-11-01,Uttar Pradesh,Transmission,TypeA,400 kV,8.961952655194803,5,Cement,100.0,110.0,28,1.0234794973492782,1427.12,1491.0
2020-11-01,Uttar Pradesh,Transmission,TypeB,400 kV,9.506338599024701,12,Insulator,100.0,110.0,16,1.173501642230817,2045.18,2104.54
2020-11-01,Uttar Pradesh,Transmission,TypeB,400 kV,15.870764346852921,12,Cable,100.0,110.0,15,1.238767491235424,1196.16,1247.04
2020-12-01,Gujarat,Transmission,TypeB,220 kV,14.245911220012143,18,Steel,100.0,110.0,31,1.0162350239225422,1335.7,1378.14
2020-12-01,Gujarat,Transmission,TypeB,220 kV,10.172416697760776,12,Cement,100.0,110.0,13,1.202700602275454,1475.92,1531.5
2020-12-01,Gujarat,Substation,TypeB,220 kV,10.109866893112095,5,Insulator,100.0,110.0,37,1.2088049905239961,1720.45,1792.53
2020-12-01,Gujarat,Substation,TypeA,400 kV,12.94762780970633,18,Cable,100.0,110.0,28,1.0764288633003134,1556.99,1605.05
2020-12-01,Maharashtra,Substation,TypeB,400 kV,16.55186731762315,5,Steel,100.0,110.0,17,1.2191656638463577,1261.51,1330.64
2020-12-01,Maharashtra,Substation,TypeB,400 kV,17.269462772783527,5,Cement,100.0,110.0,12,1.2588745363858476,1812.32,1857.52
2020-12-01,Maharashtra,Transmission,TypeB,220 kV,22.87979420015741,18,Insulator,100.0,110.0,13,1.2194373089531005,1222.64,1281.14
2020-12-01,Maharashtra,Transmission,TypeA,220 kV,17.69342546507883,12,Cable,100.0,110.0,40,1.1624536072082323,1375.88,1412.32
2020-12-01,Assam,Substation,TypeA,220 kV,22.805161060356042,12,Steel,100.0,110.0,14,1.2893829559904693,1232.38,1250.91
2020-12-01,Assam,Transmission,TypeA,220 kV,21.432737954209433,5,Cement,100.0,110.0,30,1.0017287924713267,1905.14,1929.91
2020-12-01,Assam,Substation,TypeA,220 kV,21.519564254161637,12,Insulator,100.0,110.0,42,0.9959496451023779,1775.88,1816.09
2020-12-01,Assam,Substation,TypeB,220 kV,19.761382466770343,18,Cable,100.0,110.0,39,1.291641975206062,1731.34,1758.28
2020-12-01,Tamil Nadu,Substation,TypeA,220 kV,5.076342682486943,18,Steel,100.0,110.0,15,1.2422949035623145,1939.19,2003.85
2020-12-01,Tamil Nadu,Transmission,TypeA,220 kV,12.20755639860695,5,Cement,100.0,110.0,44,1.2052621165035557,1368.13,1406.26
2020-12-01,Tamil Nadu,Transmission,TypeA,400 kV,20.768946865065974,5,Insulator,100.0,110.0,24,1.0041147430264012,1295.28,1352.09
2020-12-01,Tamil Nadu,Substation,TypeB,220 kV,12.632238797344002,12,Cable,100.0,110.0,44,1.0651044517064103,1568.4,1634.66
2020-12-01,Uttar Pradesh,Substation,TypeB,220 kV,23.361531043983014,18,Steel,100.0,110.0,31,1.2433366707196485,2191.79,2254.61
2020-12-01,Uttar Pradesh,Transmission,TypeB,400 kV,16.18369613658653,18,Cement,100.0,110.0,28,1.2491015358264512,2129.41,2172.92
2020-12-01,Uttar Pradesh,Substation,TypeA,220 kV,5.922471286714677,5,Insulator,100.0,110.0,34,1.2298139232348129,1149.99,1216.38
2020-12-01,Uttar Pradesh,Transmission,TypeB,220 kV,22.846049962793046,18,Cable,100.0,110.0,25,0.9958040679638153,873.71,961.9
2021-01-01,Gujarat,Substation,TypeB,220 kV,16.46698691270436,5,Steel,100.32554724267624,110.0,14,1.0009228999357627,1930.62,1979.04
2021-01-01,Gujarat,Transmission,TypeA,220 kV,22.579578005645345,5,Cement,100.32554724267624,110.27195874065274,17,1.1069785407020165,2051.88,2063.84
2021-01-01,Gujarat,Transmission,TypeA,400 kV,11.816313995796932,5,Insulator,100.32554724267624,110.27195874065274,31,1.1428358314875016,1655.01,1735.56
2021-01-01,Gujarat,Substation,TypeB,220 kV,20.73500670308874,18,Cable,100.32554724267624,110.27195874065274,31,1.0050702570394607,1816.64,1910.38
2021-01-01,Maharashtra,Substation,TypeA,220 kV,6.418644322675469,5,Steel,100.39566354124975,110.27195874065274,27,1.0447412372820555,1293.88,1328.59
2021-01-01,Maharashtra,Transmission,TypeA,400 kV,17.450393914594905,12,Cement,100.39566354124975,110.32829196145406,44,1.078987256528983,1148.94,1198.01
2021-01-01,Maharashtra,Transmission,TypeB,400 kV,9.381376182037155,18,Insulator,100.39566354124975,110.32829196145406,29,0.9432103016522766,1420.53,1497.64
2021-01-01,Maharashtra,Substation,TypeA,400 kV,21.33364350901436,5,Cable,100.39566354124975,110.32829196145406,26,0.9455353573906405,1546.05,1581.61
2021-01-01,Assam,Transmission,TypeB,400 kV,5.897071360471373,18,Steel,100.40118591019485,110.32829196145406,22,1.2717706777892457,1698.7,1739.46
2021-01-01,Assam,Transmission,TypeB,400 kV,11.187454357255643,5,Cement,100.40118591019485,110.31025658028454,35,1.2820242045939956,2363.3,2385.22
2021-01-01,Assam,Transmission,TypeB,400 kV,21.591751137305007,5,Insulator,100.40118591019485,110.31025658028454,29,1.1746359653970426,2306.96,2350.25
2021-01-01,Assam,Substation,TypeB,220 kV,23.00642536148543,12,Cable,100.40118591019485,110.31025658028454,24,1.1999403057745865,1778.59,1806.31
2021-01-01,Tamil Nadu,Transmission,TypeA,400 kV,5.202623680554868,12,Steel,100.4233753880008,110.31025658028454,18,1.1450293873379276,1631.36,1690.9
2021-01-01,Tamil Nadu,Substation,TypeB,220 kV,21.40025258238712,5,Cement,100.4233753880008,110.27398663066134,21,1.0180162830616626,1057.86,1123.77
2021-01-01,Tamil Nadu,Transmission,TypeB,400 kV,9.321027300233744,5,Insulator,100.4233753880008,110.27398663066134,32,1.2266892810234178,1866.43,1912.22
2021-01-01,Tamil Nadu,Transmission,TypeA,220 kV,20.779703198415866,12,Cable,100.4233753880008,110.27398663066134,41,1.2289689494673115,2463.38,2497.19
2021-01-01,Uttar Pradesh,Substation,TypeA,220 kV,5.246194060321512,18,Steel,100.46666163773459,110.27398663066134,42,1.1103250395493296,2233.95,2252.28
2021-01-01,Uttar Pradesh,Transmission,TypeB,400 kV,5.508955198115018,12,Cement,100.46666163773459,110.31571440920794,37,0.902684156121624,1563.79,1614.9
2021-01-01,Uttar Pradesh,Transmission,TypeB,220 kV,17.115584989053808,12,Insulator,100.46666163773459,110.31571440920794,21,1.123875377935176,1561.46,1612.16
2021-01-01,Uttar Pradesh,Transmission,TypeB,400 kV,8.200498729263881,12,Cable,100.46666163773459,110.31571440920794,15,1.2024854455800709,1273.72,1334.18
2021-02-01,Gujarat,Transmission,TypeA,220 kV,12.496071355635927,18,Steel,100.36627916351563,110.31571440920794,32,1.0776510852663006,1707.1,1757.46
2021-02-01,Gujarat,Transmission,TypeA,220 kV,11.807742085090114,5,Cement,100.36627916351563,110.27909505757219,22,1.1166819249640016,1186.74,1240.65
2021-02-01,Gujarat,Substation,TypeB,220 kV,19.180274485740636,12,Insulator,100.36627916351563,110.27909505757219,30,1.0369791915338853,2085.58,2086.09
2021-02-01,Gujarat,Transmission,TypeB,400 kV,9.14618006375116,5,Cable,100.36627916351563,110.27909505757219,26,1.1938311692485652,2096.1,2164.79
2021-02-01,Maharashtra,Transmission,TypeA,400 kV,12.902754865286372,5,Steel,100.3721316988103,110.27909505757219,26,1.1843538866729277,1612.62,1704.24
2021-02-01,Maharashtra,Substation,TypeA,400 kV,7.496416279336966,5,Cement,100.3721316988103,110.27227889379739,29,1.0867128308924752,1560.72,1649.77
2021-02-01,Maharashtra,Substation,TypeB,220 kV,14.668148719462932,12,Insulator,100.3721316988103,110.27227889379739,20,0.981289236434435,968.61,1003.72
2021-02-01,Maharashtra,Transmission,TypeA,220 kV,14.119585515198738,18,Cable,100.3721316988103,110.27227889379739,13,1.2226357369305108,2027.57,2111.93
2021-02-01,Assam,Transmission,TypeA,400 kV,21.93937708414121,18,Steel,100.47937967194231,110.27227889379739,12,1.079327622147769,1737.05,1845.38
2021-02-01,Assam,Transmission,TypeB,400 kV,22.440966768940154,12,Cement,100.47937967194231,110.29861060809907,30,1.0434862101668054,2340.3,2395.1
2021-02-01,Assam,Transmission,TypeB,400 kV,24.81092065540267,12,Insulator,100.47937967194231,110.29861060809907,17,1.2978594566239992,2687.98,2734.89
2021-02-01,Assam,Substation,TypeA,220 kV,18.1708103134011,18,Cable,100.47937967194231,110.29861060809907,10,1.238368575871093,2265.72,2306.81
2021-02-01,Tamil Nadu,Substation,TypeB,220 kV,18.748127282724752,18,Steel,100.33417675423514,110.29861060809907,20,1.0395282135877917,1873.67,1926.34
2021-02-01,Tamil Nadu,Transmission,TypeB,220 kV,18.634972881803225,5,Cement,100.33417675423514,110.3273069124375,43,1.2178062177962996,2767.78,2814.42
2021-02-01,Tamil Nadu,Transmission,TypeB,400 kV,9.222249423322724,12,Insulator,100.33417675423514,110.3273069124375,12,1.221393097318754,2362.21,2408.34
2021-02-01,Tamil Nadu,Transmission,TypeA,400 kV,9.385479238477515,5,Cable,100.33417675423514,110.3273069124375,30,0.9858512293035212,2182.9,2250.42
2021-02-01,Uttar Pradesh,Transmission,TypeA,220 kV,13.98699484079284,12,Steel,100.44153782859196,110.3273069124375,17,1.1218629392140382,1710.17,1770.8
2021-02-01,Uttar Pradesh,Transmission,TypeB,220 kV,15.403397846215023,5,Cement,100.44153782859196,110.28819164356766,32,1.1882620581132453,1890.1,1995.57
2021-02-01,Uttar Pradesh,Substation,TypeB,400 kV,6.086640696458076,5,Insulator,100.44153782859196,110.28819164356766,24,0.9410993009809694,1415.17,1479.17
2021-02-01,Uttar Pradesh,Substation,TypeB,220 kV,5.076398453171662,5,Cable,100.44153782859196,110.28819164356766,38,1.2723549488243235,2475.02,2509.63
2021-03-01,Gujarat,Substation,TypeB,220 kV,20.778649435520144,18,Steel,100.34078878792572,110.28819164356766,22,1.0689538088737223,2298.75,2363.83
2021-03-01,Gujarat,Transmission,TypeA,220 kV,17.65423757497202,18,Cement,100.34078878792572,110.27253750495336,19,0.9556463395564351,1846.5,1892.26
2021-03-01,Gujarat,Substation,TypeB,400 kV,24.01545415462676,18,Insulator,100.34078878792572,110.27253750495336,34,1.0192208834557772,1351.58,1406.66
2021-03-01,Gujarat,Substation,TypeA,220 kV,22.316403304447103,18,Cable,100.34078878792572,110.27253750495336,27,1.1537696581146335,2177.83,2220.71
2021-03-01,Maharashtra,Transmission,TypeB,400 kV,21.443597736328467,18,Steel,100.3204610002665,110.27253750495336,11,0.9847976218794633,2038.46,2079.19
2021-03-01,Maharashtra,Transmission,TypeA,220 kV,12.894687076896563,18,Cement,100.3204610002665,110.3106687920186,27,1.1948386201728205,2661.41,2764.01
2021-03-01,Maharashtra,Substation,TypeB,400 kV,22.804300052723487,18,Insulator,100.3204610002665,110.3106687920186,44,1.1667466642203688,2757.5,2820.36
2021-03-01,Maharashtra,Transmission,TypeA,220 kV,11.746910935381853,12,Cable,100.3204610002665,110.3106687920186,26,0.9497473596002041,1655.49,1720.23
2021-03-01,Assam,Transmission,TypeB,220 kV,10.333503933239552,5,Steel,100.3988583335116,110.3106687920186,34,1.2853996963550354,1999.63,2100.07
2021-03-01,Assam,Substation,TypeB,220 kV,22.142591197125647,12,Cement,100.3988583335116,110.31637528891257,39,1.0470934603220439,1475.44,1530.85
2021-03-01,Assam,Transmission,TypeA,400 kV,15.359210554251579,5,Insulator,100.3988583335116,110.31637528891257,21,0.9005414502861873,1100.2,1174.91
2021-03-01,Assam,Transmission,TypeB,400 kV,17.122931298669595,5,Cable,100.3988583335116,110.31637528891257,31,0.9609311142650715,2270.53,2286.74
2021-03-01,Tamil Nadu,Substation,TypeB,400 kV,19.948888131933877,18,Steel,100.43362166908769,110.31637528891257,35,1.1328835039072924,2554.9,2658.06
2021-03-01,Tamil Nadu,Transmission,TypeA,220 kV,8.916661682685401,12,Cement,100.43362166908769,110.31661568061963,35,1.2388777756134326,2339.26,2400.09
2021-03-01,Tamil Nadu,Substation,TypeB,220 kV,12.76331412253991,18,Insulator,100.43362166908769,110.31661568061963,10,1.0380768833976841,1467.65,1511.79
2021-03-01,Tamil Nadu,Substation,TypeB,400 kV,23.61213609693074,5,Cable,100.43362166908769,110.31661568061963,20,0.9178255293794717,1502.28,1563.94
2021-03-01,Uttar Pradesh,Substation,TypeA,220 kV,18.592406654702156,5,Steel,100.3683066720124,110.31661568061963,15,1.0098815260191567,1573.93,1619.42
2021-03-01,Uttar Pradesh,Substation,TypeB,400 kV,14.626667530713299,5,Cement,100.3683066720124,110.27263399655858,42,0.9547996252214686,1668.1,1752.42
2021-03-01,Uttar Pradesh,Substation,TypeB,400 kV,8.938514089068567,18,Insulator,100.3683066720124,110.27263399655858,35,1.1090158866928213,2653.62,2698.18
2021-03-01,Uttar Pradesh,Substation,TypeB,220 kV,8.802152995674552,18,Cable,100.3683066720124,110.27263399655858,38,1.2631595175118477,2884.95,2897.73
2021-04-01,Gujarat,Substation,TypeB,400 kV,12.855875516186867,12,Steel,100.47362169670487,110.27263399655858,17,1.2092356166789866,2741.52,2765.08
2021-04-01,Gujarat,Substation,TypeB,400 kV,14.977913290718838,5,Cement,100.47362169670487,110.32761006708373,19,1.213768343201367,1922.23,1953.48
2021-04-01,Gujarat,Transmission,TypeB,220 kV,11.433399793190972,12,Insulator,100.47362169670487,110.32761006708373,17,1.223310175822375,1797.41,1826.29
2021-04-01,Gujarat,Substation,TypeA,220 kV,12.956732510043139,18,Cable,100.47362169670487,110.32761006708373,43,1.2973020061691858,1953.21,1982.76
2021-04-01,Maharashtra,Substation,TypeB,400 kV,5.65235896683133,18,Steel,100.44176126775926,110.32761006708373,36,1.0102191756877934,1012.03,1093.15
2021-04-01,Maharashtra,Substation,TypeA,220 kV,7.036073658990738,12,Cement,100.44176126775926,110.32413418420774,20,1.2007088692156374,1829.48,1831.58
2021-04-01,Maharashtra,Substation,TypeA,400 kV,24.009183411505916,5,Insulator,100.44176126775926,110.32413418420774,20,1.1253298568132186,1418.51,1422.9
2021-04-01,Maharashtra,Transmission,TypeA,220 kV,22.85116454972949,5,Cable,100.44176126775926,110.32413418420774,23,1.2121462012027528,2570.57,2601.53
2021-04-01,Assam,Transmission,TypeB,400 kV,10.913893480832083,18,Steel,100.39960637634337,110.32413418420774,37,1.1544169875119874,1857.65,1872.51
2021-04-01,Assam,Transmission,TypeB,400 kV,11.643820662312091,12,Cement,100.39960637634337,110.27570318273196,38,1.2084491263407546,2630.5,2657.22
2021-04-01,Assam,Transmission,TypeA,220 kV,10.800583872978118,5,Insulator,100.39960637634337,110.27570318273196,14,1.0567295853134,1965.74,2057.47
2021-04-01,Assam,Transmission,TypeB,220 kV,9.522506624993438,12,Cable,100.39960637634337,110.27570318273196,30,1.021577004902011,1807.99,1918.85
2021-04-01,Tamil Nadu,Substation,TypeB,220 kV,19.634494731284256,18,Steel,100.3202358115338,110.27570318273196,14,1.2036275757033503,1520.13,1591.47
2021-04-01,Tamil Nadu,Transmission,TypeB,220 kV,23.038803934983,12,Cement,100.3202358115338,110.28628631465806,25,1.2016993038728323,2511.82,2567.72
2021-04-01,Tamil Nadu,Transmission,TypeA,400 kV,20.076594011384373,18,Insulator,100.3202358115338,110.28628631465806,43,1.2122526869702228,1808.83,1873.04
2021-04-01,Tamil Nadu,Substation,TypeA,400 kV,7.5988274453588245,5,Cable,100.3202358115338,110.28628631465806,10,1.183395878997119,1181.37,1234.0
2021-04-01,Uttar Pradesh,Substation,TypeB,400 kV,19.286532714699952,18,Steel,100.47558719984642,110.28628631465806,15,1.2683978084386305,1497.77,1574.96
2021-04-01,Uttar Pradesh,Transmission,TypeA,400 kV,9.26786695951379,5,Cement,100.47558719984642,110.318424254232,12,0.9475497564708288,2038.84,2111.94
2021-04-01,Uttar Pradesh,Substation,TypeA,400 kV,12.610354197397891,18,Insulator,100.47558719984642,110.318424254232,41,1.0548949084712385,2125.79,2165.81
2021-04-01,Uttar Pradesh,Transmission,TypeB,220 kV,19.097420200867635,18,Cable,100.47558719984642,110.318424254232,15,1.118572126431139,2305.81,2363.31
2021-05-01,Gujarat,Transmission,TypeB,220 kV,7.369847175368012,12,Steel,100.32826699546527,110.318424254232,44,1.2809868466751388,2762.43,2822.94
2021-05-01,Gujarat,Substation,TypeB,220 kV,18.45405988417796,5,Cement,100.32826699546527,110.3075017511651,17,1.0001871595169995,1947.97,1990.39
2021-05-01,Gujarat,Transmission,TypeA,220 kV,9.95020146280824,5,Insulator,100.32826699546527,110.3075017511651,21,1.0150530916174714,1730.5,1754.76
2021-05-01,Gujarat,Substation,TypeA,220 kV,9.942631093227838,5,Cable,100.32826699546527,110.3075017511651,28,1.1710163782014136,1990.85,2007.04
2021-05-01,Maharashtra,Transmission,TypeA,220 kV,18.42958297334414,18,Steel,100.35286422535648,110.3075017511651,32,0.9795968555837747,955.29,1043.3
2021-05-01,Maharashtra,Substation,TypeA,400 kV,5.229613194987557,12,Cement,100.35286422535648,110.28657914650795,38,1.2908416932206292,1308.67,1346.3
2021-05-01,Maharashtra,Transmission,TypeA,220 kV,19.091088560548904,5,Insulator,100.35286422535648,110.28657914650795,36,1.1078817051577938,1125.74,1180.08
2021-05-01,Maharashtra,Substation,TypeB,220 kV,24.370746633997843,18,Cable,100.35286422535648,110.28657914650795,36,0.9302334455416268,1453.18,1485.64
2021-05-01,Assam,Substation,TypeA,220 kV,6.841905064658047,12,Steel,100.36756652644917,110.28657914650795,39,1.1566527635309418,2470.47,2497.85
2021-05-01,Assam,Substation,TypeA,400 kV,10.421925075281315,12,Cement,100.36756652644917,110.31032336232514,38,0.9696326701245718,1574.71,1661.09
2021-05-01,Assam,Transmission,TypeB,400 kV,22.659876496595462,18,Insulator,100.36756652644917,110.31032336232514,31,1.150081907812177,1189.79,1227.21
2021-05-01,Assam,Transmission,TypeB,400 kV,24.151620301676346,5,Cable,100.36756652644917,110.31032336232514,41,1.1689841992100116,1996.95,2043.41
2021-05-01,Tamil Nadu,Substation,TypeB,400 kV,22.80114050930505,5,Steel,100.33630289613967,110.31032336232514,34,1.0736083890835035,2329.35,2368.43
2021-05-01,Tamil Nadu,Transmission,TypeA,400 kV,18.41351050764651,12,Cement,100.33630289613967,110.30536723936908,29,0.9816098662954316,1801.21,1811.04
2021-05-01,Tamil Nadu,Substation,TypeA,220 kV,9.967525207396005,5,Insulator,100.33630289613967,110.30536723936908,14,0.9308580674158328,1622.74,1666.58
2021-05-01,Tamil Nadu,Substation,TypeB,220 kV,24.029814203535743,12,Cable,100.33630289613967,110.30536723936908,27,1.2220361273982652,1760.59,1828.03
2021-05-01,Uttar Pradesh,Substation,TypeA,220 kV,15.27222093088649,18,Steel,100.46923368130125,110.30536723936908,36,1.108579609666752,2179.84,2225.22
2021-05-01,Uttar Pradesh,Transmission,TypeB,220 kV,23.30514369835646,5,Cement,100.46923368130125,110.30229991659535,18,0.9140031659227222,1915.21,1949.72
2021-05-01,Uttar Pradesh,Transmission,TypeB,220 kV,13.552026674066745,12,Insulator,100.46923368130125,110.30229991659535,24,0.9256025386434484,1776.54,1812.8
2021-05-01,Uttar Pradesh,Substation,TypeA,400 kV,14.390510840877253,18,Cable,100.46923368130125,110.30229991659535,10,1.205776291230202,1767.64,1839.13
2021-06-01,Gujarat,Substation,TypeA,220 kV,15.32848776437222,5,Steel,100.42482779432389,110.30229991659535,19,1.2770125230080467,1649.4,1720.8
2021-06-01,Gujarat,Transmission,TypeB,220 kV,9.999138927952425,12,Cement,100.42482779432389,110.31835067195706,32,1.001952899565953,1795.28,1869.23
2021-06-01,Gujarat,Transmission,TypeA,220 kV,23.275768877465186,5,Insulator,100.42482779432389,110.31835067195706,25,1.2505277732569247,2114.69,2158.94
2021-06-01,Gujarat,Substation,TypeA,220 kV,22.687530940459425,18,Cable,100.42482779432389,110.31835067195706,25,1.1993423414662958,1755.89,1784.61
2021-06-01,Maharashtra,Transmission,TypeA,400 kV,19.43858455031359,18,Steel,100.41768748080247,110.31835067195706,32,1.0718434368529453,1422.39,1487.88
2021-06-01,Maharashtra,Substation,TypeA,220 kV,5.38257932874574,18,Cement,100.41768748080247,110.2878072009212,41,1.2563422139932587,1806.96,1867.22
2021-06-01,Maharashtra,Substation,TypeB,400 kV,9.237886608802182,18,Insulator,100.41768748080247,110.2878072009212,23,0.9667724283270006,1053.63,1083.25
2021-06-01,Maharashtra,Transmission,TypeA,400 kV,13.315502070466438,12,Cable,100.41768748080247,110.2878072009212,42,1.1163620015352325,1342.77,1370.29
2021-06-01,Assam,Substation,TypeB,400 kV,15.933705101985776,5,Steel,100.4323433753891,110.2878072009212,43,0.9088565901890518,1486.63,1539.96
2021-06-01,Assam,Substation,TypeB,400 kV,9.125042276723052,5,Cement,100.4323433753891,110.29634573391505,35,1.2582699110475115,1755.09,1812.63
2021-06-01,Assam,Transmission,TypeB,400 kV,22.146178047216818,18,Insulator,100.4323433753891,110.29634573391505,12,1.1242713179755799,1175.07,1261.67
2021-06-01,Assam,Substation,TypeB,400 kV,14.301104966012888,12,Cable,100.4323433753891,110.29634573391505,25,0.9813745900544365,1083.37,1158.29
2021-06-01,Tamil Nadu,Transmission,TypeA,400 kV,22.099480391229488,5,Steel,100.36568140481896,110.29634573391505,24,1.086523902456068,1035.31,1080.69
2021-06-01,Tamil Nadu,Substation,TypeB,220 kV,14.58520179829075,18,Cement,100.36568140481896,110.28220836454986,24,0.9266258911656892,1634.8,1667.34
2021-06-01,Tamil Nadu,Transmission,TypeB,400 kV,9.630968719300977,5,Insulator,100.36568140481896,110.28220836454986,38,1.078554756105278,1701.94,1755.71
2021-06-01,Tamil Nadu,Substation,TypeB,400 kV,18.134589694432158,18,Cable,100.36568140481896,110.28220836454986,41,0.9033454727507428,1382.2,1425.12
2021-06-01,Uttar Pradesh,Substation,TypeA,220 kV,6.907432045461173,18,Steel,100.42586948614398,110.28220836454986,34,1.1324060373500437,1201.71,1287.6
2021-06-01,Uttar Pradesh,Substation,TypeA,400 kV,18.423149467593774,5,Cement,100.42586948614398,110.3106484048894,16,1.1649935787766432,1660.45,1655.22
2021-06-01,Uttar Pradesh,Substation,TypeA,400 kV,16.94310611980604,12,Insulator,100.42586948614398,110.3106484048894,31,1.2033069168224237,1463.65,1494.93
2021-06-01,Uttar Pradesh,Transmission,TypeB,400 kV,9.298252740727918,12,Cable,100.42586948614398,110.3106484048894,39,1.2631354055534136,2090.91,2098.4
2021-07-01,Gujarat,Substation,TypeB,220 kV,13.877183768426022,18,Steel,100.35006726093046,110.3106484048894,27,1.283399134267096,1626.87,1715.65
2021-07-01,Gujarat,Transmission,TypeA,220 kV,10.390237245845453,5,Cement,100.35006726093046,110.31489396987992,22,1.1618836301425197,1505.7,1501.54
2021-07-01,Gujarat,Transmission,TypeB,220 kV,20.217026618615634,12,Insulator,100.35006726093046,110.31489396987992,33,0.9353539787938076,1505.61,1531.87
2021-07-01,Gujarat,Substation,TypeA,400 kV,22.769282198458413,18,Cable,100.35006726093046,110.31489396987992,14,1.152015951391993,1367.37,1453.24
2021-07-01,Maharashtra,Substation,TypeA,220 kV,11.505812367234956,5,Steel,100.44540358224276,110.31489396987992,16,1.2984630693995116,2138.27,2196.65
2021-07-01,Maharashtra,Substation,TypeA,220 kV,23.061874557530764,5,Cement,100.44540358224276,110.27403535483805,40,1.2205391967495234,1207.03,1264.93
2021-07-01,Maharashtra,Transmission,TypeA,220 kV,13.22383035989172,5,Insulator,100.44540358224276,110.27403535483805,44,0.9089703556648221,1316.37,1396.74
2021-07-01,Maharashtra,Transmission,TypeB,220 kV,5.342995638303963,12,Cable,100.44540358224276,110.27403535483805,41,1.023582396027261,1362.87,1397.94
2021-07-01,Assam,Transmission,TypeB,400 kV,22.288664937367283,12,Steel,100.40186171486322,110.27403535483805,28,1.1323801519552719,977.53,1071.75
2021-07-01,Assam,Substation,TypeA,220 kV,12.429718873188683,5,Cement,100.40186171486322,110.30581111261327,14,1.2982524437995533,1480.49,1518.18
2021-07-01,Assam,Substation,TypeB,400 kV,15.080075271926521,18,Insulator,100.40186171486322,110.30581111261327,27,1.0449725290463316,1859.64,1914.69
